Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","3366.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21118.01b","Horse meat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","649.5","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","107.4","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","331.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2022","2022","7021","Annual value","USD","461.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21118.02b","Meat of asses, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","234.8","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1007.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","573.6","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","3352.1","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1678.2","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","713.4","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2149","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","189.2","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01253.01","Onions and shallots, green","2022","2022","7021","Annual value","USD","262.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2022","2022","7021","Annual value","USD","860.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2022","2022","7021","Annual value","USD","368.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2022","2022","7021","Annual value","USD","267.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2022","2022","7021","Annual value","USD","237.3","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2022","2022","7021","Annual value","USD","205.2","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01242","Peas, green","2022","2022","7021","Annual value","USD","827.2","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","577.1","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","128.3","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2022","2022","7021","Annual value","USD","670.1","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","230","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2022","2022","7021","Annual value","USD","248.2","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","183.6","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","602.8","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01921.01","Seed cotton, unginned","2022","2022","7021","Annual value","USD","408.8","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01444","Sesame seed","2022","2022","7021","Annual value","USD","482.6","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0114","Sorghum","2022","2022","7021","Annual value","USD","176.3","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01801","Sugar beet","2022","2022","7021","Annual value","USD","965.1","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01802","Sugar cane","2022","2022","7021","Annual value","USD","166.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2022","2022","7021","Annual value","USD","243.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","325.4","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","495.4","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","881.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","301.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","307.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","768.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","285","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","2043.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","273.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","261.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.02","Cherries","2022","2022","7021","Annual value","USD","1007.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","966.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","1436","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01330","Grapes","2022","2022","7021","Annual value","USD","256.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","208.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","9661.7","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","717.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","4335","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2452.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","5066.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","233.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","254.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2022","2022","7021","Annual value","USD","375.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","717.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","563.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2022","2022","7021","Annual value","USD","324.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","546.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","370.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","445.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2022","2022","7021","Annual value","USD","440","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","653.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","404.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0116","Rye","2022","2022","7021","Annual value","USD","209.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2022","2022","7021","Annual value","USD","478","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","1039.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","572.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1007.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","3431.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2022","2022","7021","Annual value","USD","3616.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","174.1","A","Official figure"
